시군구명,기준년월코드,기준분기코드,총직장인구수,남성직장인구수,여성직장인구수,연령대10직장인구수,연령대20직장인구수,연령대30직장인구수,연령대40직장인구수,연령대50직장인구수,연령대60이상직장인구수,남성연령대10직장인구수,남성연령대20직장인구수,남성연령대30직장인구수,남성연령대40직장인구수,남성연령대50직장인구수,남성연령대60이상직장인구수,여성연령대10직장인구수,여성연령대20직장인구수,여성연령대30직장인구수,여성연령대40직장인구수,여성연령대50직장인구수,여성연령대60이상직장인구수
영등포구,2015,4,205166,124777,80389,1721,35016,64600,56779,33892,13158,671,13103,36102,40466,25615,8820,1050,21913,28498,16313,8277,4338
영등포구,2016,1,205166,124777,80389,1721,35016,64600,56779,33892,13158,671,13103,36102,40466,25615,8820,1050,21913,28498,16313,8277,4338
영등포구,2016,2,206606,125923,80683,1346,32336,63266,57845,36342,15471,544,12331,34941,40237,27355,10515,802,20005,28325,17608,8987,4956
영등포구,2016,3,206606,125923,80683,1346,32336,63266,57845,36342,15471,544,12331,34941,40237,27355,10515,802,20005,28325,17608,8987,4956
영등포구,2016,4,209414,128150,81264,2022,34660,63014,57971,36804,14943,819,13906,35356,40361,27635,10073,1203,20754,27658,17610,9169,4870
영등포구,2017,1,209414,128150,81264,2022,34660,63014,57971,36804,14943,819,13906,35356,40361,27635,10073,1203,20754,27658,17610,9169,4870
영등포구,2017,2,203716,125205,78511,578,31151,61194,57363,37440,15990,166,12241,34382,39622,28245,10549,412,18910,26812,17741,9195,5441
영등포구,2017,3,203716,125205,78511,578,31151,61194,57363,37440,15990,166,12241,34382,39622,28245,10549,412,18910,26812,17741,9195,5441
영등포구,2017,4,205131,125134,79997,809,32835,60891,57054,37733,15809,242,13181,34317,39118,27994,10282,567,19654,26574,17936,9739,5527
영등포구,2018,1,205131,125134,79997,809,32835,60891,57054,37733,15809,242,13181,34317,39118,27994,10282,567,19654,26574,17936,9739,5527
영등포구,2018,2,206819,126469,80350,509,31086,61513,57065,39620,17026,123,12858,34609,38395,29314,11170,386,18228,26904,18670,10306,5856
영등포구,2018,3,206819,126469,80350,509,31086,61513,57065,39620,17026,123,12858,34609,38395,29314,11170,386,18228,26904,18670,10306,5856
영등포구,2018,4,206819,126469,80350,509,31086,61513,57065,39620,17026,123,12858,34609,38395,29314,11170,386,18228,26904,18670,10306,5856
영등포구,2019,1,231975,133345,98630,920,40096,67842,63123,40506,19488,263,16922,38089,39447,26465,12159,657,23174,29753,23676,14041,7329
영등포구,2019,2,135170,84220,50950,357,22051,39465,36191,24284,12822,110,9909,23793,24617,17020,8771,247,12142,15672,11574,7264,4051
영등포구,2019,3,135170,84220,50950,357,22051,39465,36191,24284,12822,110,9909,23793,24617,17020,8771,247,12142,15672,11574,7264,4051
영등포구,2019,4,139005,88251,50754,417,23657,39966,36657,25557,12751,132,11350,24499,25079,18412,8779,285,12307,15467,11578,7145,3972
용산구,2015,1,80586,47875,32711,1689,18679,26393,18898,10840,4087,767,8379,16192,12315,7431,2791,922,10300,10201,6583,3409,1296
용산구,2015,2,78512,46042,32470,913,17376,25743,18978,10851,4651,420,7578,15431,12100,7288,3225,493,9798,10312,6878,3563,1426
용산구,2015,3,78512,46042,32470,913,17376,25743,18978,10851,4651,420,7578,15431,12100,7288,3225,493,9798,10312,6878,3563,1426
용산구,2015,4,72925,44282,28643,1310,15908,22883,17657,10698,4469,561,7234,14552,11656,7149,3130,749,8674,8331,6001,3549,1339
용산구,2016,1,72925,44282,28643,1310,15908,22883,17657,10698,4469,561,7234,14552,11656,7149,3130,749,8674,8331,6001,3549,1339
용산구,2016,2,73857,44222,29635,821,15297,23009,18259,11341,5130,371,6736,14403,11900,7294,3518,450,8561,8606,6359,4047,1612
용산구,2016,3,73857,44222,29635,821,15297,23009,18259,11341,5130,371,6736,14403,11900,7294,3518,450,8561,8606,6359,4047,1612
용산구,2016,4,74134,44075,30059,1338,16098,22530,18022,11163,4983,586,7225,14113,11619,7128,3404,752,8873,8417,6403,4035,1579
용산구,2017,1,74134,44075,30059,1338,16098,22530,18022,11163,4983,586,7225,14113,11619,7128,3404,752,8873,8417,6403,4035,1579
용산구,2017,2,73785,43824,29961,793,15204,22347,18544,11569,5328,351,6873,13698,12022,7285,3595,442,8331,8649,6522,4284,1733
용산구,2017,3,73785,43824,29961,793,15204,22347,18544,11569,5328,351,6873,13698,12022,7285,3595,442,8331,8649,6522,4284,1733
용산구,2017,4,84007,45715,38292,1502,24927,23198,18265,10900,5215,537,9310,14024,11623,6753,3468,965,15617,9174,6642,4147,1747
용산구,2018,1,84007,45715,38292,1502,24927,23198,18265,10900,5215,537,9310,14024,11623,6753,3468,965,15617,9174,6642,4147,1747
용산구,2018,2,83226,45375,37851,657,23728,23301,18259,11521,5760,258,8615,13898,11655,7145,3804,399,15113,9403,6604,4376,1956
용산구,2018,3,83226,45375,37851,657,23728,23301,18259,11521,5760,258,8615,13898,11655,7145,3804,399,15113,9403,6604,4376,1956
용산구,2018,4,83226,45375,37851,657,23728,23301,18259,11521,5760,258,8615,13898,11655,7145,3804,399,15113,9403,6604,4376,1956
용산구,2019,1,105431,56946,48485,1336,30859,31479,21774,13117,6866,529,11671,18525,13988,8072,4161,807,19188,12954,7786,5045,2705
용산구,2019,2,64461,32737,31724,510,18095,19206,14197,8072,4381,227,6067,10566,8192,4686,2999,283,12028,8640,6005,3386,1382
용산구,2019,3,64461,32737,31724,510,18095,19206,14197,8072,4381,227,6067,10566,8192,4686,2999,283,12028,8640,6005,3386,1382
용산구,2019,4,62630,32101,30529,402,16529,18351,14348,9085,3915,154,5225,9897,8376,5642,2807,248,11304,8454,5972,3443,1108
은평구,2015,1,14135,6322,7813,50,1841,3390,3920,3313,1621,24,541,1557,1678,1523,999,26,1300,1833,2242,1790,622
은평구,2015,2,14694,6486,8208,40,1844,3389,4009,3442,1970,11,565,1557,1753,1481,1119,29,1279,1832,2256,1961,851
은평구,2015,3,14694,6486,8208,40,1844,3389,4009,3442,1970,11,565,1557,1753,1481,1119,29,1279,1832,2256,1961,851
은평구,2015,4,14399,6045,8354,68,1953,3226,3929,3314,1909,28,604,1379,1592,1365,1077,40,1349,1847,2337,1949,832
은평구,2016,1,14399,6045,8354,68,1953,3226,3929,3314,1909,28,604,1379,1592,1365,1077,40,1349,1847,2337,1949,832
은평구,2016,2,14775,6089,8686,49,1906,3128,4037,3511,2144,21,573,1297,1598,1435,1165,28,1333,1831,2439,2076,979
은평구,2016,3,14775,6089,8686,49,1906,3128,4037,3511,2144,21,573,1297,1598,1435,1165,28,1333,1831,2439,2076,979
은평구,2016,4,14953,6052,8901,66,2000,3161,4118,3522,2086,17,615,1309,1600,1395,1116,49,1385,1852,2518,2127,970
은평구,2017,1,14953,6052,8901,66,2000,3161,4118,3522,2086,17,615,1309,1600,1395,1116,49,1385,1852,2518,2127,970
은평구,2017,2,14997,6025,8972,36,1924,2987,3988,3673,2389,14,603,1213,1563,1382,1250,22,1321,1774,2425,2291,1139
은평구,2017,3,14997,6025,8972,36,1924,2987,3988,3673,2389,14,603,1213,1563,1382,1250,22,1321,1774,2425,2291,1139
은평구,2017,4,14814,5860,8954,54,2000,2921,3918,3607,2314,21,624,1153,1502,1354,1206,33,1376,1768,2416,2253,1108
은평구,2018,1,14814,5860,8954,54,2000,2921,3918,3607,2314,21,624,1153,1502,1354,1206,33,1376,1768,2416,2253,1108
은평구,2018,2,14820,5932,8888,36,1916,2882,3732,3690,2564,17,601,1191,1440,1364,1319,19,1315,1691,2292,2326,1245
은평구,2018,3,14820,5932,8888,36,1916,2882,3732,3690,2564,17,601,1191,1440,1364,1319,19,1315,1691,2292,2326,1245
은평구,2018,4,14820,5932,8888,36,1916,2882,3732,3690,2564,17,601,1191,1440,1364,1319,19,1315,1691,2292,2326,1245
은평구,2019,1,14757,6480,8277,48,1844,2696,3709,3719,2741,26,626,1182,1576,1591,1479,22,1218,1514,2133,2128,1262
은평구,2019,2,14918,7523,7395,29,1745,2809,3521,3626,3188,16,708,1484,1781,1691,1843,13,1037,1325,1740,1935,1345
은평구,2019,3,14918,7523,7395,29,1745,2809,3521,3626,3188,16,708,1484,1781,1691,1843,13,1037,1325,1740,1935,1345
은평구,2019,4,14887,7698,7189,25,1776,2806,3517,3570,3193,15,704,1438,1799,1779,1963,10,1072,1368,1718,1791,1230
종로구,2015,1,217269,133547,83722,1042,37890,73907,60272,33255,10903,335,14353,42663,44223,24573,7400,707,23537,31244,16049,8682,3503
종로구,2015,2,216931,132385,84546,681,34655,73438,60696,35397,12064,190,12757,41509,43510,26275,8144,491,21898,31929,17186,9122,3920
종로구,2015,3,216931,132385,84546,681,34655,73438,60696,35397,12064,190,12757,41509,43510,26275,8144,491,21898,31929,17186,9122,3920
종로구,2015,4,208871,129976,78895,1080,33909,69316,58846,34147,11573,345,13338,40682,42572,25277,7762,735,20571,28634,16274,8870,3811
종로구,2016,1,208871,129976,78895,1080,33909,69316,58846,34147,11573,345,13338,40682,42572,25277,7762,735,20571,28634,16274,8870,3811
종로구,2016,2,213632,132591,81041,714,32398,71042,60713,35708,13057,223,12671,41289,43285,26402,8721,491,19727,29753,17428,9306,4336
종로구,2016,3,213632,132591,81041,714,32398,71042,60713,35708,13057,223,12671,41289,43285,26402,8721,491,19727,29753,17428,9306,4336
종로구,2016,4,212740,131014,81726,1177,33969,69620,59962,35287,12725,365,13335,40624,42539,25765,8386,812,20634,28996,17423,9522,4339
종로구,2017,1,212740,131014,81726,1177,33969,69620,59962,35287,12725,365,13335,40624,42539,25765,8386,812,20634,28996,17423,9522,4339
종로구,2017,2,218394,133581,84813,1482,33576,69040,61581,38272,14443,570,13175,39933,42645,27778,9480,912,20401,29107,18936,10494,4963
종로구,2017,3,218394,133581,84813,1482,33576,69040,61581,38272,14443,570,13175,39933,42645,27778,9480,912,20401,29107,18936,10494,4963
종로구,2017,4,216734,131664,85070,1823,34477,67176,60809,38159,14290,657,13630,39034,42004,27156,9183,1166,20847,28142,18805,11003,5107
종로구,2018,1,216734,131664,85070,1823,34477,67176,60809,38159,14290,657,13630,39034,42004,27156,9183,1166,20847,28142,18805,11003,5107
종로구,2018,2,217584,132041,85543,1203,32450,66524,61074,40547,15786,464,12921,37888,41519,29149,10100,739,19529,28636,19555,11398,5686
종로구,2018,3,217584,132041,85543,1203,32450,66524,61074,40547,15786,464,12921,37888,41519,29149,10100,739,19529,28636,19555,11398,5686
종로구,2018,4,217584,132041,85543,1203,32450,66524,61074,40547,15786,464,12921,37888,41519,29149,10100,739,19529,28636,19555,11398,5686
종로구,2019,1,273069,168384,104685,1927,46192,82713,72359,49487,20391,737,19271,50323,49762,35372,12919,1190,26921,32390,22597,14115,7472
종로구,2019,2,177221,110460,66761,803,28775,53171,48090,32527,13855,369,12788,30308,32839,24537,9619,434,15987,22863,15251,7990,4236
종로구,2019,3,177221,110460,66761,803,28775,53171,48090,32527,13855,369,12788,30308,32839,24537,9619,434,15987,22863,15251,7990,4236
종로구,2019,4,208312,120164,88148,1955,36396,61590,58253,37006,13112,776,15924,34234,35314,25080,8836,1179,20472,27356,22939,11926,4276
중구,2015,1,520418,284419,235999,3019,104039,179611,143531,69381,20837,1052,36268,91338,93081,48427,14253,1967,67771,88273,50450,20954,6584
중구,2015,2,524558,283934,240624,1827,95903,180640,148159,75196,22833,572,32984,90053,93378,51304,15643,1255,62919,90587,54781,23892,7190
중구,2015,3,524558,283934,240624,1827,95903,180640,148159,75196,22833,572,32984,90053,93378,51304,15643,1255,62919,90587,54781,23892,7190
중구,2015,4,509531,273934,235597,2989,101410,175014,140993,68519,20606,1019,35498,87449,88696,46822,14450,1970,65912,87565,52297,21697,6156
중구,2016,1,509531,273934,235597,2989,101410,175014,140993,68519,20606,1019,35498,87449,88696,46822,14450,1970,65912,87565,52297,21697,6156
중구,2016,2,488973,262856,226117,1918,90510,168480,137462,67985,22618,537,31023,82624,85500,47477,15695,1381,59487,85856,51962,20508,6923
중구,2016,3,488973,262856,226117,1918,90510,168480,137462,67985,22618,537,31023,82624,85500,47477,15695,1381,59487,85856,51962,20508,6923
중구,2016,4,489786,264157,225629,2981,95343,166404,136658,66914,21486,901,33640,82714,85594,46617,14691,2080,61703,83690,51064,20297,6795
중구,2017,1,489786,264157,225629,2981,95343,166404,136658,66914,21486,901,33640,82714,85594,46617,14691,2080,61703,83690,51064,20297,6795
중구,2017,2,488213,262173,226040,1971,89418,163367,138036,71241,24180,541,31316,80022,85033,48891,16370,1430,58102,83345,53003,22350,7810
중구,2017,3,488213,262173,226040,1971,89418,163367,138036,71241,24180,541,31316,80022,85033,48891,16370,1430,58102,83345,53003,22350,7810
중구,2017,4,473806,252165,221641,2867,92485,154365,131817,68767,23505,790,32525,76643,80311,45943,15953,2077,59960,77722,51506,22824,7552
중구,2018,1,473806,252165,221641,2867,92485,154365,131817,68767,23505,790,32525,76643,80311,45943,15953,2077,59960,77722,51506,22824,7552
중구,2018,2,469698,248772,220926,1570,85507,153284,130043,73804,25490,419,30153,74935,77504,48748,17013,1151,55354,78349,52539,25056,8477
중구,2018,3,469698,248772,220926,1570,85507,153284,130043,73804,25490,419,30153,74935,77504,48748,17013,1151,55354,78349,52539,25056,8477
중구,2018,4,469698,248772,220926,1570,85507,153284,130043,73804,25490,419,30153,74935,77504,48748,17013,1151,55354,78349,52539,25056,8477
중구,2019,1,496789,253550,243239,3016,120160,156958,120239,69356,27060,1065,44501,76432,70440,43788,17324,1951,75659,80526,49799,25568,9736
중구,2019,2,356271,181426,174845,866,71612,111877,95923,59265,16728,274,23645,51919,54633,39856,11099,592,47967,59958,41290,19409,5629
중구,2019,3,356271,181426,174845,866,71612,111877,95923,59265,16728,274,23645,51919,54633,39856,11099,592,47967,59958,41290,19409,5629
중구,2019,4,279896,146614,133282,1187,69360,86471,65193,42123,15562,384,23210,43067,41809,27848,10296,803,46150,43404,23384,14275,5266
중랑구,2015,1,12100,6253,5847,27,1615,2558,3306,3050,1544,13,490,1290,1701,1663,1096,14,1125,1268,1605,1387,448
중랑구,2015,2,12243,6351,5892,12,1539,2503,3279,3117,1793,2,474,1251,1691,1701,1232,10,1065,1252,1588,1416,561
중랑구,2015,3,12243,6351,5892,12,1539,2503,3279,3117,1793,2,474,1251,1691,1701,1232,10,1065,1252,1588,1416,561
중랑구,2015,4,12654,6451,6203,34,1690,2607,3372,3190,1761,17,546,1304,1700,1690,1194,17,1144,1303,1672,1500,567
중랑구,2016,1,12654,6451,6203,34,1690,2607,3372,3190,1761,17,546,1304,1700,1690,1194,17,1144,1303,1672,1500,567
중랑구,2016,2,12773,6492,6281,36,1648,2527,3374,3213,1975,22,545,1243,1702,1674,1306,14,1103,1284,1672,1539,669
중랑구,2016,3,12773,6492,6281,36,1648,2527,3374,3213,1975,22,545,1243,1702,1674,1306,14,1103,1284,1672,1539,669
중랑구,2016,4,12704,6403,6301,43,1707,2515,3351,3183,1905,26,586,1227,1651,1666,1247,17,1121,1288,1700,1517,658
중랑구,2017,1,12704,6403,6301,43,1707,2515,3351,3183,1905,26,586,1227,1651,1666,1247,17,1121,1288,1700,1517,658
중랑구,2017,2,12856,6550,6306,24,1662,2459,3254,3202,2255,17,557,1219,1621,1651,1485,7,1105,1240,1633,1551,770
중랑구,2017,3,12856,6550,6306,24,1662,2459,3254,3202,2255,17,557,1219,1621,1651,1485,7,1105,1240,1633,1551,770
중랑구,2017,4,12608,6318,6290,32,1706,2453,3188,3164,2065,21,584,1186,1550,1630,1347,11,1122,1267,1638,1534,718
중랑구,2018,1,12608,6318,6290,32,1706,2453,3188,3164,2065,21,584,1186,1550,1630,1347,11,1122,1267,1638,1534,718
중랑구,2018,2,12899,6472,6427,22,1675,2398,3117,3264,2423,8,603,1142,1521,1657,1541,14,1072,1256,1596,1607,882
중랑구,2018,3,12899,6472,6427,22,1675,2398,3117,3264,2423,8,603,1142,1521,1657,1541,14,1072,1256,1596,1607,882
중랑구,2018,4,12899,6472,6427,22,1675,2398,3117,3264,2423,8,603,1142,1521,1657,1541,14,1072,1256,1596,1607,882
중랑구,2019,1,15006,7066,7940,55,1960,2791,3692,3926,2582,22,623,1301,1772,1835,1513,33,1337,1490,1920,2091,1069
중랑구,2019,2,9871,5508,4363,8,1218,1987,2439,2592,1627,3,501,1092,1312,1535,1065,5,717,895,1127,1057,562
중랑구,2019,3,9871,5508,4363,8,1218,1987,2439,2592,1627,3,501,1092,1312,1535,1065,5,717,895,1127,1057,562
중랑구,2019,4,9707,5673,4034,16,1193,1903,2383,2585,1627,4,510,1017,1318,1637,1187,12,683,886,1065,948,440
