기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,점포수,유사업종점포수,개업율,개업점포수,폐업률,폐업점포수,프랜차이즈점포수
2018,4,A,골목상권,1000259,용마산로94길,CS300002,편의점,1,4,0,0,0,0,3
2018,4,D,발달상권,1001258,등나무근린공원 주변,CS300002,편의점,1,2,0,0,0,0,1
2018,4,A,골목상권,1000200,장한로27길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000939,학동로77길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,R,전통시장,1001335,묵1동도깨비시장,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000866,사평대로22길,CS300002,편의점,1,5,0,0,0,0,4
2018,4,D,발달상권,1001172,어린이대공원역,CS300002,편의점,1,2,0,0,0,0,1
2018,4,D,발달상권,1001055,서울 서초구 서초역,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000666,독산로85길,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000287,오패산로3길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000281,삼양로8길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000094,마장로39길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000198,장한로26길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000232,동일로130길,CS300002,편의점,0,2,0,0,50,1,2
2018,4,A,골목상권,1000971,구천면로36길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,R,전통시장,1001378,아현가구거리상점가,CS300002,편의점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000775,장승배기로10길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000646,부일로15길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,R,전통시장,1001382,백련시장,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000581,국회대로7길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000084,한남대로20길,CS300002,편의점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001234,서울 종로구 경복궁역_1,CS300002,편의점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000006,북촌로11길,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000855,동광로39길,CS300002,편의점,2,4,0,0,0,0,2
2018,4,A,골목상권,1000654,가산로3길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000554,강서로15길,CS300002,편의점,1,6,0,0,0,0,5
2018,4,A,골목상권,1000569,곰달래로25길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000147,뚝섬로54길,CS300002,편의점,0,4,25,1,25,1,4
2018,4,D,발달상권,1001184,서울 마포구 홍대입구역_3,CS300002,편의점,3,8,0,0,0,0,5
2018,4,A,골목상권,1000321,도봉로18길,CS300002,편의점,1,1,0,0,0,0,0
2018,4,D,발달상권,1001164,서울 마포구 마포역_1,CS300002,편의점,2,8,13,1,0,0,6
2018,4,A,골목상권,1000931,영동대로112길,CS300002,편의점,3,6,0,0,0,0,3
2018,4,D,발달상권,1001242,혜화역 대학로_3,CS300002,편의점,4,8,0,0,13,1,4
2018,4,D,발달상권,1001127,서울 영등포구 여의도역_1,CS300002,편의점,7,17,6,1,0,0,10
2018,4,A,골목상권,1001002,천중로51길,CS300002,편의점,0,5,0,0,0,0,5
2018,4,A,골목상권,1000641,도림로6길,CS300002,편의점,1,6,0,0,0,0,5
2018,4,A,골목상권,1000450,증가로6길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000826,인헌길,CS300002,편의점,1,5,0,0,0,0,4
2018,4,A,골목상권,1000143,동일로24길,CS300002,편의점,0,5,0,0,0,0,5
2018,4,D,발달상권,1001068,은마아파트입구사거리_2,CS300002,편의점,1,2,50,1,50,1,1
2018,4,R,전통시장,1001391,망원월드컵시장,CS300002,편의점,0,2,0,0,0,0,2
2018,4,D,발달상권,1001226,서울 종로구 종로5가역_2,CS300002,편의점,1,13,0,0,0,0,12
2018,4,A,골목상권,1000028,난계로11길,CS300002,편의점,0,5,0,0,20,1,5
2018,4,A,골목상권,1000139,능동로34길,CS300002,편의점,1,6,17,1,0,0,5
2018,4,D,발달상권,1001186,서울 서대문구 이대역,CS300002,편의점,4,10,0,0,0,0,6
2018,4,A,골목상권,1000537,오목로30길,CS300002,편의점,2,4,0,0,25,1,2
2018,4,D,발달상권,1001183,서울 마포구 홍대입구역_2,CS300002,편의점,1,3,33,1,33,1,2
2018,4,A,골목상권,1000491,양화로11길,CS300002,편의점,0,4,25,1,0,0,4
2018,4,A,골목상권,1000132,광나루로52길,CS300002,편의점,2,4,0,0,0,0,2
2018,4,A,골목상권,1000317,노해로33길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000659,남부순환로112길,CS300002,편의점,1,5,0,0,0,0,4
2018,4,A,골목상권,1000231,동일로123길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000270,동소문로26가길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000102,사근동길,CS300002,편의점,0,5,20,1,40,2,5
2018,4,A,골목상권,1000445,연희로10길,CS300002,편의점,2,9,0,0,0,0,7
2018,4,A,골목상권,1000849,남부순환로325길,CS300002,편의점,0,6,0,0,0,0,6
2018,4,D,발달상권,1001108,학동역,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000072,장문로45길,CS300002,편의점,2,5,0,0,0,0,3
2018,4,A,골목상권,1000835,청림3길,CS300002,편의점,0,4,0,0,0,0,4
2018,4,D,발달상권,1001212,서대문구 서대문역_1,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000103,상원12길,CS300002,편의점,1,2,0,0,0,0,1
2018,4,A,골목상권,1000487,숭문길,CS300002,편의점,2,4,0,0,0,0,2
2018,4,A,골목상권,1000304,종암로5길,CS300002,편의점,0,4,0,0,0,0,4
2018,4,R,전통시장,1001339,정릉아리랑시장,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000244,면목로48길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000065,원효로19길,CS300002,편의점,1,4,0,0,0,0,3
2018,4,A,골목상권,1000234,동일로139길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000150,면목로17길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000737,대방동27길,CS300002,편의점,2,5,0,0,0,0,3
2018,4,A,골목상권,1000042,청구로17길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000601,초록마을로8길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000365,도봉로169나길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,D,발달상권,1001063,교대역_4,CS300002,편의점,0,5,0,0,0,0,5
2018,4,A,골목상권,1000485,성지3길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000934,일원로9길,CS300002,편의점,1,6,17,1,0,0,5
2018,4,A,골목상권,1000462,도화길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000712,선유서로25길,CS300002,편의점,0,6,0,0,17,1,6
2018,4,A,골목상권,1000701,도림로63길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000943,백제고분로21길,CS300002,편의점,3,6,0,0,0,0,3
2018,4,A,골목상권,1000541,은행정로7길,CS300002,편의점,3,6,0,0,17,1,3
2018,4,R,전통시장,1001304,자양골목시장,CS300002,편의점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000730,영등포로80길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1001003,천호대로162길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000099,무학로6길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000064,우사단로4길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000403,연서로21길,CS300002,편의점,1,5,0,0,0,0,4
2018,4,A,골목상권,1000948,백제고분로34길,CS300002,편의점,1,6,0,0,0,0,5
2018,4,A,골목상권,1000253,사가정로42길,CS300002,편의점,1,2,0,0,0,0,1
2018,4,A,골목상권,1001006,천호대로197길,CS300002,편의점,0,4,0,0,0,0,4
2018,4,A,골목상권,1000933,일원로3길,CS300002,편의점,0,4,25,1,0,0,4
2018,4,A,골목상권,1000741,동작대로33길,CS300002,편의점,1,3,33,1,0,0,2
2018,4,A,골목상권,1000264,돌곶이로27길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000190,약령시로17길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,R,전통시장,1001330,동원시장,CS300002,편의점,0,2,0,0,0,0,2
2018,4,R,전통시장,1001343,장위전통시장,CS300002,편의점,0,0,0,0,0,1,0
2018,4,A,골목상권,1000416,은평로8길,CS300002,편의점,0,3,33,1,0,0,3
2018,4,A,골목상권,1000400,연서로13길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,R,전통시장,1001455,봉일시장,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000439,북아현로4길,CS300002,편의점,0,0,0,0,0,0,0
2018,4,R,전통시장,1001409,화곡중앙골목시장,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000243,면목로45길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000360,도봉로114길,CS300002,편의점,1,9,0,0,0,0,8
2018,4,D,발달상권,1001088,삼성역_1,CS300002,편의점,2,12,0,0,0,0,10
2018,4,A,골목상권,1000430,진흥로1길,CS300002,편의점,0,3,0,0,33,1,3
2018,4,D,발달상권,1001225,신설동역,CS300002,편의점,0,4,0,0,0,0,4
2018,4,D,발달상권,1001165,서울 광진구 건대입구역_2,CS300002,편의점,6,15,0,0,0,0,9
2018,4,A,골목상권,1000791,난곡로34길,CS300002,편의점,0,5,0,0,0,0,5
2018,4,A,골목상권,1000187,서울시립대로16길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000179,망우로18가길,CS300002,편의점,2,6,0,0,0,0,4
2018,4,D,발달상권,1001036,문정역,CS300002,편의점,1,2,50,1,50,1,1
2018,4,D,발달상권,1001119,영등포역_2,CS300002,편의점,3,14,0,0,0,0,11
2018,4,A,골목상권,1000126,한림말길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000520,목동동로8길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000276,보문로31길,CS300002,편의점,0,2,50,1,50,1,2
2018,4,A,골목상권,1000815,신림동길,CS300002,편의점,2,9,0,0,11,1,7
2018,4,A,골목상권,1000119,왕십리로31길,CS300002,편의점,1,3,0,0,33,1,2
2018,4,D,발달상권,1001025,서울 관악구 서울대입구역_1,CS300002,편의점,3,22,0,0,5,1,19
2018,4,A,골목상권,1000282,성북로8길,CS300002,편의점,0,2,0,0,50,1,2
2018,4,A,골목상권,1000545,중앙로45길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000638,구로중앙로8길,CS300002,편의점,2,4,0,0,0,0,2
2018,4,A,골목상권,1000025,통일로12길,CS300002,편의점,1,2,50,1,50,1,1
2018,4,D,발달상권,1001170,공덕역,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000868,사평대로57길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,D,발달상권,1001064,대림역_1,CS300002,편의점,0,3,33,1,33,1,3
2018,4,A,골목상권,1000744,등용로14길,CS300002,편의점,1,2,50,1,50,1,1
2018,4,A,골목상권,1000271,동소문로2길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000864,방배로42길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,D,발달상권,1001171,서울 마포구 공덕역_2,CS300002,편의점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001360,창동골목시장,CS300002,편의점,1,2,0,0,0,0,1
2018,4,A,골목상권,1000928,선릉로18길,CS300002,편의점,1,5,0,0,0,0,4
2018,4,A,골목상권,1000996,올림픽로78길,CS300002,편의점,2,4,0,0,0,0,2
2018,4,A,골목상권,1001007,천호대로219길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000128,광나루로24길,CS300002,편의점,1,7,0,0,0,0,6
2018,4,A,골목상권,1000719,양평로19길,CS300002,편의점,2,8,0,0,13,1,6
2018,4,A,골목상권,1000377,해등로16길,CS300002,편의점,1,4,0,0,0,0,3
2018,4,A,골목상권,1000427,증산로9길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000634,구로중앙로28길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1001010,풍성로37가길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000981,상암로5길,CS300002,편의점,0,6,0,0,0,0,6
2018,4,A,골목상권,1000041,장충단로8길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,D,발달상권,1001150,서울 용산구 이태원역,CS300002,편의점,1,10,0,0,0,0,9
2018,4,A,골목상권,1000429,진흥로12길,CS300002,편의점,1,4,0,0,0,0,3
2018,4,A,골목상권,1000623,고척로27다길,CS300002,편의점,1,5,0,0,0,0,4
2018,4,A,골목상권,1000714,신길로17길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000469,동교로27길,CS300002,편의점,0,4,0,0,0,0,4
2018,4,A,골목상권,1000455,통일로39길,CS300002,편의점,0,3,33,1,0,0,3
2018,4,A,골목상권,1000249,봉우재로33길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000529,목동중앙서로7길,CS300002,편의점,0,4,0,0,0,0,4
2018,4,A,골목상권,1000889,개포로17길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000886,강남대로118길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000663,독산로64길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000300,종암로16길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,R,전통시장,1001471,영동전통시장,CS300002,편의점,0,1,0,0,0,0,1
2018,4,D,발달상권,1001157,서울 강동구 천호역_1,CS300002,편의점,0,3,0,0,0,0,3
2018,4,D,발달상권,1001043,동작구 총신대입구역_2,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000418,응암로13길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000758,상도로37길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000008,북촌로5나길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,D,발달상권,1001261,서울 노원구 노원역_1,CS300002,편의점,1,4,0,0,0,0,3
2018,4,A,골목상권,1000958,송파대로30길,CS300002,편의점,1,3,33,1,0,0,2
2018,4,A,골목상권,1001009,천호옛길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000355,도당로13가길,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000372,방학로6가길,CS300002,편의점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001267,종로신진시장,CS300002,편의점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001324,전곡시장,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000181,망우로21길,CS300002,편의점,2,3,0,0,0,0,1
2018,4,A,골목상권,1000178,답십리로72길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000205,전농로4길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,R,전통시장,1001374,대림골목시장,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000709,디지털로74길,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000759,상도로47길,CS300002,편의점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000489,신촌로28가길,CS300002,편의점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001392,동진시장,CS300002,편의점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000490,신촌로30길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000342,오패산로67길,CS300002,편의점,1,8,0,0,0,0,7
2018,4,A,골목상권,1000631,구로동로7길,CS300002,편의점,0,3,33,1,0,0,3
2018,4,A,골목상권,1000534,신월로15길,CS300002,편의점,1,6,17,1,0,0,5
2018,4,D,발달상권,1001073,서울 강남구 역삼역_1,CS300002,편의점,12,28,4,1,4,1,16
2018,4,A,골목상권,1000670,벚꽃로56길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000071,이태원로54길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000732,영신로9길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000499,월드컵로16길,CS300002,편의점,0,5,20,1,20,1,5
2018,4,A,골목상권,1000511,곰달래로5길,CS300002,편의점,2,5,0,0,0,0,3
2018,4,A,골목상권,1000983,성내로5길,CS300002,편의점,2,6,0,0,0,0,4
2018,4,D,발달상권,1001211,동대문시장_1,CS300002,편의점,1,4,0,0,0,0,3
2018,4,R,전통시장,1001274,신중부시장,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000695,대림로34길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000840,양산길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,R,전통시장,1001430,영등포전통시장,CS300002,편의점,4,22,0,0,5,1,18
2018,4,A,골목상권,1000678,시흥대로62가길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000799,남부순환로234길,CS300002,편의점,0,1,0,0,100,1,1
2018,4,A,골목상권,1000219,휘경로23길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000004,명륜길,CS300002,편의점,3,6,17,1,0,0,3
2018,4,D,발달상권,1001099,포스코사거리_2,CS300002,편의점,2,11,9,1,18,2,9
2018,4,D,발달상권,1001262,서울 노원구 노원역_2,CS300002,편의점,3,6,33,2,0,0,3
2018,4,A,골목상권,1000954,삼전로13길,CS300002,편의점,5,15,13,2,7,1,10
2018,4,A,골목상권,1000035,동호로11길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000708,디지털로57길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000591,양천로14길,CS300002,편의점,2,5,0,0,0,0,3
2018,4,A,골목상권,1000563,강서로5가길,CS300002,편의점,0,9,0,0,0,0,9
2018,4,A,골목상권,1000121,용답29길,CS300002,편의점,1,4,0,0,0,0,3
2018,4,A,골목상권,1000876,언남길,CS300002,편의점,1,3,0,0,33,1,2
2018,4,A,골목상권,1000932,영동대로65길,CS300002,편의점,0,1,0,0,200,2,1
2018,4,D,발달상권,1001240,혜화역 대학로_1,CS300002,편의점,2,7,0,0,29,2,5
2018,4,A,골목상권,1000502,월드컵로36길,CS300002,편의점,0,6,0,0,0,0,6
2018,4,A,골목상권,1000808,법원단지9길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,D,발달상권,1001239,디지털미디어시티,CS300002,편의점,5,22,5,1,0,0,17
2018,4,A,골목상권,1000764,서달로15길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000660,독산로108길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000863,방배로35길,CS300002,편의점,3,6,0,0,0,0,3
2018,4,D,발달상권,1001257,서울 강북구 수유역_2,CS300002,편의점,0,12,0,0,0,0,12
2018,4,A,골목상권,1000991,양재대로95길,CS300002,편의점,1,5,0,0,0,0,4
2018,4,A,골목상권,1000614,개봉로23가길,CS300002,편의점,1,7,0,0,14,1,6
2018,4,A,골목상권,1000806,대학길,CS300002,편의점,0,6,17,1,17,1,6
2018,4,A,골목상권,1000158,자양로11길,CS300002,편의점,2,6,0,0,0,0,4
2018,4,A,골목상권,1000250,봉화산로30길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000402,연서로17길,CS300002,편의점,2,5,0,0,0,0,3
2018,4,A,골목상권,1000127,광나루로12길,CS300002,편의점,1,9,0,0,0,0,8
2018,4,A,골목상권,1000557,강서로29길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,D,발달상권,1001220,서울 종로구 동대문역_2,CS300002,편의점,2,6,0,0,0,0,4
2018,4,A,골목상권,1000214,한천로14길,CS300002,편의점,3,5,0,0,0,0,2
2018,4,A,골목상권,1000935,테헤란로81길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,D,발달상권,1001129,청담사거리_2,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000369,방학로10길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000902,논현로63길,CS300002,편의점,2,6,0,0,0,0,4
2018,4,D,발달상권,1001126,서울 양천구 신정네거리역_2,CS300002,편의점,1,2,0,0,0,0,1
2018,4,A,골목상권,1000458,광성로6길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000364,도봉로156길,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000109,성수이로7길,CS300002,편의점,2,3,0,0,0,0,1
2018,4,A,골목상권,1000412,은평로10길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000206,제기로21길,CS300002,편의점,1,2,0,0,0,0,1
2018,4,A,골목상권,1000338,솔샘로65길,CS300002,편의점,0,4,0,0,0,0,4
2018,4,A,골목상권,1000656,금하로14길,CS300002,편의점,0,1,0,0,100,1,1
2018,4,A,골목상권,1000547,중앙로51길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000406,연서로29길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000825,은천로25길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000396,서오릉로8길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000961,양재대로71길,CS300002,편의점,1,6,0,0,0,0,5
2018,4,A,골목상권,1000777,장승배기로27길,CS300002,편의점,1,3,0,0,33,1,2
2018,4,A,골목상권,1000706,도신로62길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000320,도봉로13길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000944,백제고분로22길,CS300002,편의점,2,5,0,0,0,0,3
2018,4,A,골목상권,1000461,도화4길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000316,노해로23길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000399,연서로11길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,D,발달상권,1001174,등촌역,CS300002,편의점,1,2,0,0,0,0,1
2018,4,A,골목상권,1000881,효령로31길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000245,면목로49길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000977,명일로13길,CS300002,편의점,1,2,0,0,0,0,1
2018,4,A,골목상권,1001005,천호대로187길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,R,전통시장,1001364,방학동도깨비시장,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000289,인촌로17가길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000279,삼선교로10다길,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000275,보문로26길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,R,전통시장,1001341,길음시장,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000106,성덕정17길,CS300002,편의점,0,4,0,0,0,0,4
2018,4,A,골목상권,1000213,천호대로97길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000587,등촌로55길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,R,전통시장,1001321,답십리현대시장,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000842,원신길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000525,목동중앙로3길,CS300002,편의점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001148,목동사거리,CS300002,편의점,1,1,0,0,0,0,0
2018,4,D,발달상권,1001206,서대문구 서대문역_2,CS300002,편의점,0,5,0,0,0,0,5
2018,4,A,골목상권,1000611,개봉로17다길,CS300002,편의점,1,5,0,0,0,0,4
2018,4,A,골목상권,1000649,신도림로13길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000567,개화동로23길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,R,전통시장,1001431,영등포청과시장,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000059,서빙고로71길,CS300002,편의점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000021,창경궁로35길,CS300002,편의점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001024,관악구 사당역_1,CS300002,편의점,3,8,0,0,13,1,5
2018,4,A,골목상권,1000260,중랑천로10길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000299,정릉로8길,CS300002,편의점,0,4,0,0,0,0,4
2018,4,D,발달상권,1001135,신사동 가로수길,CS300002,편의점,7,37,3,1,0,0,30
2018,4,D,발달상권,1001245,서울 성북구 성신여대입구역,CS300002,편의점,2,14,0,0,0,0,12
2018,4,A,골목상권,1000575,공항대로42길,CS300002,편의점,0,5,40,2,0,0,5
2018,4,D,발달상권,1001042,서울 서초구 남부터미널역_3,CS300002,편의점,1,4,0,0,0,0,3
2018,4,A,골목상권,1000020,지봉로8길,CS300002,편의점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000995,올림픽로77길,CS300002,편의점,0,4,0,0,0,0,4
2018,4,D,발달상권,1001236,서울 종로구 안국역_2,CS300002,편의점,1,4,25,1,0,0,3
2018,4,A,골목상권,1000828,장군봉2길,CS300002,편의점,1,4,0,0,0,0,3
2018,4,R,전통시장,1001277,방산종합시장,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000552,가로공원로76가길,CS300002,편의점,1,4,0,0,0,0,3
2018,4,A,골목상권,1000415,은평로3길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000743,동작대로7길,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000551,화곡로4길,CS300002,편의점,2,6,0,0,17,1,4
2018,4,A,골목상권,1000989,양재대로133길,CS300002,편의점,1,6,0,0,0,0,5
2018,4,R,전통시장,1001440,노량진중앙시장,CS300002,편의점,1,3,0,0,0,0,2
2018,4,A,골목상권,1000131,광나루로40길,CS300002,편의점,1,5,20,1,0,0,4
2018,4,D,발달상권,1001111,서울 강남구 강남구청역_1,CS300002,편의점,1,4,0,0,0,0,3
2018,4,D,발달상권,1001045,동작구 총신대입구역_1,CS300002,편의점,2,10,0,0,0,0,8
2018,4,D,발달상권,1001110,잠실역,CS300002,편의점,2,9,0,0,0,0,7
2018,4,A,골목상권,1000822,신사로20길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,D,발달상권,1001075,역삼역_2,CS300002,편의점,1,6,0,0,0,0,5
2018,4,A,골목상권,1000560,강서로45다길,CS300002,편의점,1,5,0,0,0,0,4
2018,4,A,골목상권,1000163,자양로53길,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000274,보문로13길,CS300002,편의점,3,6,0,0,0,0,3
2018,4,R,전통시장,1001349,방천골목시장,CS300002,편의점,0,3,0,0,0,0,3
2018,4,A,골목상권,1000787,국회단지길,CS300002,편의점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000596,양천로71길,CS300002,편의점,0,1,0,0,0,0,1
