기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,술집점포수,유사업종점포수,개업율,개업점포수,폐업률,폐업점포수,프랜차이즈점포수
2018,4,R,전통시장,1001319,청량리종합시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001279,동평화시장,CS100009,호프-간이주점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000687,국회대로56길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,D,발달상권,1001215,서울 종로구 광화문역_1,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001293,보광시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000790,난곡로26길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000786,구암길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000843,소담길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000811,봉천로13길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000006,북촌로11길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000809,법원단지길,CS100009,호프-간이주점,4,4,25,1,25,1,0
2018,4,D,발달상권,1001193,장한평역_1,CS100009,호프-간이주점,14,19,5,1,11,2,5
2018,4,A,골목상권,1000958,송파대로30길,CS100009,호프-간이주점,19,30,3,1,10,3,11
2018,4,D,발달상권,1001073,서울 강남구 역삼역_1,CS100009,호프-간이주점,19,24,0,0,4,1,5
2018,4,A,골목상권,1000079,한강대로43길,CS100009,호프-간이주점,7,9,0,0,0,0,2
2018,4,A,골목상권,1000588,등촌로5길,CS100009,호프-간이주점,5,6,0,0,17,1,1
2018,4,D,발달상권,1001085,서울 서초구 강남역,CS100009,호프-간이주점,44,56,2,1,2,1,12
2018,4,D,발달상권,1001049,개봉동 현대아파트 인근,CS100009,호프-간이주점,24,24,0,0,0,0,0
2018,4,R,전통시장,1001270,창신골목시장,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,R,전통시장,1001336,우림골목시장,CS100009,호프-간이주점,13,16,6,1,6,1,3
2018,4,A,골목상권,1000311,화랑로19길,CS100009,호프-간이주점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000168,경희대로3길,CS100009,호프-간이주점,15,15,7,1,13,2,0
2018,4,A,골목상권,1000054,녹사평대로46길,CS100009,호프-간이주점,7,8,0,0,0,0,1
2018,4,R,전통시장,1001360,창동골목시장,CS100009,호프-간이주점,8,8,0,0,13,1,0
2018,4,A,골목상권,1000818,신림로38길,CS100009,호프-간이주점,10,10,0,0,0,0,0
2018,4,R,전통시장,1001412,화곡본동시장,CS100009,호프-간이주점,7,8,0,0,0,0,1
2018,4,A,골목상권,1000847,고무래로8길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,U,관광특구,1001493,동대문패션타운 관광특구,CS100009,호프-간이주점,19,29,0,0,14,4,10
2018,4,D,발달상권,1001181,서울 광진구 군자역,CS100009,호프-간이주점,34,42,5,2,10,4,8
2018,4,D,발달상권,1001196,시청역_1,CS100009,호프-간이주점,9,11,0,0,0,0,2
2018,4,A,골목상권,1000967,강동대로53길,CS100009,호프-간이주점,13,17,6,1,18,3,4
2018,4,A,골목상권,1000127,광나루로12길,CS100009,호프-간이주점,10,11,0,0,0,0,1
2018,4,A,골목상권,1000695,대림로34길,CS100009,호프-간이주점,8,8,0,0,13,1,0
2018,4,A,골목상권,1000493,양화진길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000471,마포대로12길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,A,골목상권,1000650,오류로8길,CS100009,호프-간이주점,8,8,0,0,0,0,0
2018,4,A,골목상권,1000654,가산로3길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000150,면목로17길,CS100009,호프-간이주점,14,14,0,0,7,1,0
2018,4,A,골목상권,1000352,노해로60길,CS100009,호프-간이주점,9,9,0,0,11,1,0
2018,4,A,골목상권,1000401,연서로16길,CS100009,호프-간이주점,8,8,13,1,0,0,0
2018,4,A,골목상권,1000435,가재울로6길,CS100009,호프-간이주점,2,3,0,0,0,0,1
2018,4,D,발달상권,1001233,서울 종로구 종로3가역_3,CS100009,호프-간이주점,7,8,0,0,13,1,1
2018,4,A,골목상권,1000238,동일로163길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000803,남현길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000745,만양로14길,CS100009,호프-간이주점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000034,동호로10길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000813,서림7길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,D,발달상권,1001117,강남구 신사역_2,CS100009,호프-간이주점,3,5,0,0,20,1,2
2018,4,A,골목상권,1000347,한천로124나길,CS100009,호프-간이주점,2,2,0,0,50,1,0
2018,4,A,골목상권,1000357,도당로19길,CS100009,호프-간이주점,6,7,0,0,0,0,1
2018,4,A,골목상권,1000084,한남대로20길,CS100009,호프-간이주점,0,1,0,0,200,2,1
2018,4,A,골목상권,1000092,뚝섬로5길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001306,노룬산골목시장,CS100009,호프-간이주점,5,5,20,1,0,0,0
2018,4,A,골목상권,1000601,초록마을로8길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000877,주흥15길,CS100009,호프-간이주점,6,8,0,0,0,0,2
2018,4,A,골목상권,1000931,영동대로112길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000049,퇴계로90길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000640,도림로12길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000825,은천로25길,CS100009,호프-간이주점,3,4,25,1,25,1,1
2018,4,A,골목상권,1000854,동광로1길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001452,중부시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000388,한글비석로44길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000903,논현로8길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000279,삼선교로10다길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000048,퇴계로8길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,D,발달상권,1001108,학동역,CS100009,호프-간이주점,2,3,0,0,0,0,1
2018,4,A,골목상권,1000746,만양로8길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001445,영도시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,D,발달상권,1001226,서울 종로구 종로5가역_2,CS100009,호프-간이주점,10,11,0,0,9,1,1
2018,4,R,전통시장,1001299,한아름시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000709,디지털로74길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000080,한강대로52길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000506,효창원로93길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000851,논현로1길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001403,신월7동골목시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000724,여의대방로43나길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000007,북촌로5길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001354,우이시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,D,발달상권,1001029,양재역_1,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001012,양재 화물트럭터미널앞_1,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,R,전통시장,1001358,수유북부시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000014,율곡로16길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001161,건대입구역,CS100009,호프-간이주점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000117,왕십리로21길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000212,천호대로77길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000725,여의대방로61길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000688,당산로31길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000801,남현2길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000787,국회단지길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000683,가마산로61길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001429,은행나무시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000862,방배로18길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,D,발달상권,1001151,용산 전자상가_3,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000026,평창길,CS100009,호프-간이주점,0,1,0,0,0,0,1
2018,4,R,전통시장,1001265,광장시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000885,서초중앙로8길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001480,새마을시장,CS100009,호프-간이주점,25,26,0,0,0,0,1
2018,4,A,골목상권,1000632,구로동로8길,CS100009,호프-간이주점,18,18,17,3,6,1,0
2018,4,A,골목상권,1000830,조원로18길,CS100009,호프-간이주점,15,16,0,0,6,1,1
2018,4,A,골목상권,1000896,논현로115길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,A,골목상권,1000167,천호대로129길,CS100009,호프-간이주점,6,8,0,0,13,1,2
2018,4,D,발달상권,1001101,선정릉역_2,CS100009,호프-간이주점,5,5,0,0,20,1,0
2018,4,D,발달상권,1001099,포스코사거리_2,CS100009,호프-간이주점,6,9,0,0,0,0,3
2018,4,D,발달상권,1001087,서울 강남구 선릉역_2,CS100009,호프-간이주점,20,26,4,1,4,1,6
2018,4,D,발달상권,1001192,서울 중구 충무로역_1,CS100009,호프-간이주점,37,41,0,0,2,1,4
2018,4,A,골목상권,1000538,오목로3길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000020,지봉로8길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,R,전통시장,1001392,동진시장,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,A,골목상권,1001008,천호옛14길,CS100009,호프-간이주점,8,12,0,0,0,0,4
2018,4,D,발달상권,1001133,청담사거리_3,CS100009,호프-간이주점,3,6,0,0,0,0,3
2018,4,D,발달상권,1001251,서울 강북구 미아삼거리역_1,CS100009,호프-간이주점,35,44,0,0,7,3,9
2018,4,A,골목상권,1000320,도봉로13길,CS100009,호프-간이주점,4,4,0,0,25,1,0
2018,4,A,골목상권,1000192,왕산로33길,CS100009,호프-간이주점,20,21,0,0,10,2,1
2018,4,A,골목상권,1000467,동교로19길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,R,전통시장,1001295,행당시장,CS100009,호프-간이주점,6,11,0,0,0,0,5
2018,4,R,전통시장,1001349,방천골목시장,CS100009,호프-간이주점,21,25,4,1,4,1,4
2018,4,D,발달상권,1001066,서울 강남구 강남역,CS100009,호프-간이주점,18,22,5,1,5,1,4
2018,4,A,골목상권,1000360,도봉로114길,CS100009,호프-간이주점,12,16,0,0,19,3,4
2018,4,A,골목상권,1000828,장군봉2길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000568,개화동로25길,CS100009,호프-간이주점,7,8,13,1,0,0,1
2018,4,A,골목상권,1000867,사평대로26길,CS100009,호프-간이주점,3,5,0,0,0,0,2
2018,4,A,골목상권,1000437,명지대길,CS100009,호프-간이주점,5,7,0,0,0,0,2
2018,4,R,전통시장,1001444,상도전통시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000325,도봉로8길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,D,발달상권,1001240,혜화역 대학로_1,CS100009,호프-간이주점,16,19,0,0,0,0,3
2018,4,A,골목상권,1000652,중앙로15길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000324,도봉로76길,CS100009,호프-간이주점,6,7,0,0,0,0,1
2018,4,D,발달상권,1001062,서울 강남구 강남역_1,CS100009,호프-간이주점,12,15,0,0,7,1,3
2018,4,A,골목상권,1000412,은평로10길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001276,평화시장,CS100009,호프-간이주점,0,0,0,0,0,2,0
2018,4,A,골목상권,1000941,동남로20길,CS100009,호프-간이주점,13,15,0,0,0,0,2
2018,4,A,골목상권,1000030,다산로33길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000714,신길로17길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000732,영신로9길,CS100009,호프-간이주점,1,3,0,0,33,1,2
2018,4,R,전통시장,1001347,석관황금시장,CS100009,호프-간이주점,2,3,0,0,33,1,1
2018,4,A,골목상권,1000336,솔매로45길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,R,전통시장,1001290,이촌종합시장,CS100009,호프-간이주점,4,6,0,0,0,0,2
2018,4,A,골목상권,1000128,광나루로24길,CS100009,호프-간이주점,9,9,0,0,0,0,0
2018,4,A,골목상권,1000251,봉화산로4길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,A,골목상권,1000154,아차산로65길,CS100009,호프-간이주점,5,6,0,0,0,0,1
2018,4,A,골목상권,1000265,돌곶이로28길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000072,장문로45길,CS100009,호프-간이주점,3,3,0,0,33,1,0
2018,4,R,전통시장,1001383,공덕시장,CS100009,호프-간이주점,8,8,0,0,0,0,0
2018,4,R,전통시장,1001455,봉일시장,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,A,골목상권,1000156,용마산로21길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,R,전통시장,1001381,모래내시장,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,R,전통시장,1001439,대림중앙시장,CS100009,호프-간이주점,0,0,0,0,0,1,0
2018,4,A,골목상권,1000749,사당로20길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000321,도봉로18길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,D,발달상권,1001090,삼정역_2,CS100009,호프-간이주점,3,5,0,0,0,0,2
2018,4,A,골목상권,1000043,청구로1길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000378,공릉로58길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000261,길음로7길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,A,골목상권,1000868,사평대로57길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001047,뱅뱅사거리_1,CS100009,호프-간이주점,2,3,0,0,33,1,1
2018,4,A,골목상권,1000122,용답중앙길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000126,한림말길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000902,논현로63길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000171,답십리로23길,CS100009,호프-간이주점,0,1,0,0,0,0,1
2018,4,A,골목상권,1000074,청파로47나길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000921,삼성로64길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000975,동남로82길,CS100009,호프-간이주점,4,5,0,0,0,0,1
2018,4,A,골목상권,1000888,강남대로140길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000784,관천로15길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000130,광나루로37길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000102,사근동길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000162,자양로50길,CS100009,호프-간이주점,0,0,0,0,0,1,0
2018,4,A,골목상권,1000039,명동길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000182,무학로16길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001313,청량리수산시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000037,동호로20길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000461,도화4길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000481,성미산로11길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000727,영등포로27길,CS100009,호프-간이주점,13,13,0,0,0,0,0
2018,4,A,골목상권,1000918,삼성로147길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,U,관광특구,1001496,강남 마이스 관광특구,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001070,은마아파트입구사거리_4,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,R,전통시장,1001451,사당시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001431,영등포청과시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000399,연서로11길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,R,전통시장,1001438,우리시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000771,여의대방로22나길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001032,서울 관악구 신림역_2,CS100009,호프-간이주점,5,5,0,0,20,1,0
2018,4,A,골목상권,1000131,광나루로40길,CS100009,호프-간이주점,11,11,0,0,9,1,0
2018,4,U,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,CS100009,호프-간이주점,74,84,1,1,0,0,10
2018,4,A,골목상권,1000996,올림픽로78길,CS100009,호프-간이주점,5,5,0,0,20,1,0
2018,4,A,골목상권,1000191,왕산로32길,CS100009,호프-간이주점,9,9,11,1,11,1,0
2018,4,D,발달상권,1001107,방이동 먹자골목,CS100009,호프-간이주점,60,73,1,1,1,1,13
2018,4,A,골목상권,1000070,이태원로27길,CS100009,호프-간이주점,28,29,0,0,0,0,1
2018,4,A,골목상권,1000502,월드컵로36길,CS100009,호프-간이주점,8,9,11,1,0,0,1
2018,4,D,발달상권,1001082,선릉역_2,CS100009,호프-간이주점,32,39,5,2,8,3,7
2018,4,A,골목상권,1000829,조원로10길,CS100009,호프-간이주점,9,10,10,1,10,1,1
2018,4,R,전통시장,1001298,성동용답상가시장,CS100009,호프-간이주점,5,11,9,1,0,0,6
2018,4,D,발달상권,1001153,당산역_1,CS100009,호프-간이주점,14,18,0,0,0,0,4
2018,4,A,골목상권,1000232,동일로130길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000136,긴고랑로9길,CS100009,호프-간이주점,10,11,0,0,0,0,1
2018,4,R,전통시장,1001329,동부골목시장,CS100009,호프-간이주점,18,22,9,2,9,2,4
2018,4,D,발달상권,1001241,혜화역 대학로_2,CS100009,호프-간이주점,13,14,0,0,0,0,1
2018,4,D,발달상권,1001239,디지털미디어시티,CS100009,호프-간이주점,3,4,0,0,0,0,1
2018,4,A,골목상권,1000351,한천로140길,CS100009,호프-간이주점,10,10,20,2,10,1,0
2018,4,R,전통시장,1001424,남문시장,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,A,골목상권,1000260,중랑천로10길,CS100009,호프-간이주점,16,19,5,1,5,1,3
2018,4,D,발달상권,1001111,서울 강남구 강남구청역_1,CS100009,호프-간이주점,6,7,0,0,14,1,1
2018,4,D,발달상권,1001198,서울 강서구 송정역,CS100009,호프-간이주점,40,44,0,0,0,0,4
2018,4,A,골목상권,1000106,성덕정17길,CS100009,호프-간이주점,15,15,7,1,7,1,0
2018,4,R,전통시장,1001333,중화제일시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,D,발달상권,1001148,목동사거리,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,A,골목상권,1000755,사당로30길,CS100009,호프-간이주점,10,11,9,1,9,1,1
2018,4,D,발달상권,1001132,영등포유통상가,CS100009,호프-간이주점,8,8,0,0,13,1,0
2018,4,A,골목상권,1000949,백제고분로39길,CS100009,호프-간이주점,6,9,0,0,0,0,3
2018,4,R,전통시장,1001449,남성사계시장,CS100009,호프-간이주점,14,15,7,1,7,1,1
2018,4,A,골목상권,1000839,호암로24길,CS100009,호프-간이주점,9,11,0,0,0,0,2
2018,4,A,골목상권,1000705,도신로60길,CS100009,호프-간이주점,5,5,0,0,20,1,0
2018,4,A,골목상권,1000670,벚꽃로56길,CS100009,호프-간이주점,10,10,0,0,0,0,0
2018,4,A,골목상권,1000365,도봉로169나길,CS100009,호프-간이주점,8,9,0,0,0,0,1
2018,4,A,골목상권,1000454,통일로37길,CS100009,호프-간이주점,6,7,0,0,14,1,1
2018,4,D,발달상권,1001200,북창동,CS100009,호프-간이주점,16,17,0,0,0,0,1
2018,4,A,골목상권,1000651,우마길,CS100009,호프-간이주점,4,4,25,1,25,1,0
2018,4,A,골목상권,1000543,중앙로32길,CS100009,호프-간이주점,3,4,0,0,0,0,1
2018,4,A,골목상권,1000148,뚝섬로58길,CS100009,호프-간이주점,5,8,0,0,0,0,3
2018,4,A,골목상권,1000908,도산대로38길,CS100009,호프-간이주점,4,4,25,1,0,0,0
2018,4,A,골목상권,1000249,봉우재로33길,CS100009,호프-간이주점,15,18,0,0,11,2,3
2018,4,A,골목상권,1000376,우이천로4다길,CS100009,호프-간이주점,8,9,0,0,0,0,1
2018,4,A,골목상권,1000802,남현3길,CS100009,호프-간이주점,6,7,0,0,0,0,1
2018,4,R,전통시장,1001273,남대문시장,CS100009,호프-간이주점,4,4,25,1,0,0,0
2018,4,A,골목상권,1000184,사가정로13길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,D,발달상권,1001243,서울 성북구 안암역,CS100009,호프-간이주점,15,18,0,0,11,2,3
2018,4,A,골목상권,1000681,시흥대로84길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000372,방학로6가길,CS100009,호프-간이주점,13,13,0,0,0,0,0
2018,4,A,골목상권,1000406,연서로29길,CS100009,호프-간이주점,6,7,0,0,0,0,1
2018,4,A,골목상권,1000757,상도로15길,CS100009,호프-간이주점,5,6,0,0,0,0,1
2018,4,A,골목상권,1000474,만리재옛길,CS100009,호프-간이주점,9,10,0,0,0,0,1
2018,4,R,전통시장,1001488,성내골목시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000062,우사단로10길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,A,골목상권,1000859,마방로2길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000575,공항대로42길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000866,사평대로22길,CS100009,호프-간이주점,10,10,0,0,0,0,0
2018,4,R,전통시장,1001274,신중부시장,CS100009,호프-간이주점,9,9,0,0,0,0,0
2018,4,A,골목상권,1000466,동교로17길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000655,가산로5길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,R,전통시장,1001398,월정로시장,CS100009,호프-간이주점,2,2,50,1,0,0,0
2018,4,R,전통시장,1001292,이태원제일시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000165,천호대로109길,CS100009,호프-간이주점,9,9,0,0,11,1,0
2018,4,A,골목상권,1000846,강남대로8길,CS100009,호프-간이주점,7,8,0,0,13,1,1
2018,4,A,골목상권,1000058,백범로90길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000455,통일로39길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000090,금호산길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,A,골목상권,1000429,진흥로12길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,A,골목상권,1000870,서초대로23길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000881,효령로31길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000086,효창원로39길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001042,서울 서초구 남부터미널역_3,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,R,전통시장,1001335,묵1동도깨비시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000116,왕십리로14길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,R,전통시장,1001469,양재시장,CS100009,호프-간이주점,6,7,0,0,0,0,1
2018,4,A,골목상권,1000533,신목로6길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,R,전통시장,1001441,본동인정시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000120,왕십리로6길,CS100009,호프-간이주점,5,7,0,0,0,0,2
2018,4,A,골목상권,1000369,방학로10길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000172,답십리로56길,CS100009,호프-간이주점,6,6,0,0,17,1,0
2018,4,A,골목상권,1000270,동소문로26가길,CS100009,호프-간이주점,2,2,0,0,50,1,0
2018,4,A,골목상권,1000856,동산로10길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,D,발달상권,1001102,서울 강남구 학동역_1,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000992,양재대로96길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,D,발달상권,1001175,서울 강동구 고덕역,CS100009,호프-간이주점,1,2,0,0,50,1,1
2018,4,D,발달상권,1001069,은마아파트입구사거리_3,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000969,고덕로25길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000754,사당로2차길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000001,계동길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000206,제기로21길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000472,마포대로20길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001396,목4동시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000550,화곡로3길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001399,경창시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000576,공항대로55길,CS100009,호프-간이주점,0,0,0,0,0,0,0
